scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds
hetero_different-chapter_00007_1221-6829-2830,s1,gated_deflation,3,2,1.5237613394156593,0,0,0
hetero_different-chapter_00007_1221-6829-2830,s1,gated_deflation,3,3,-0.7618143262994571,0,0,0
hetero_different-chapter_00007_1221-6829-2830,s2,gated_deflation,3,1,57.43993687709,1,1,0
hetero_different-chapter_00007_1221-6829-2830,s2,gated_deflation,3,2,-12.01161890704513,1,1,0
hetero_different-chapter_00007_1221-6829-2830,s2,gated_deflation,3,3,-1.9306381549685567,1,1,0
hetero_different-chapter_00007_1221-6829-2830,s3,gated_deflation,3,1,28.05777999476379,2,2,0
hetero_different-chapter_00007_1221-6829-2830,s3,gated_deflation,3,2,nan,2,2,0
hetero_different-chapter_00007_1221-6829-2830,s3,gated_deflation,3,3,-15.398497468808937,2,2,0
hetero_different-chapter_00007_1221-6829-2830,s1,coarse_to_fine,3,1,inf,,,2
hetero_different-chapter_00007_1221-6829-2830,s1,coarse_to_fine,3,2,1.5237613394156593,,,2
hetero_different-chapter_00007_1221-6829-2830,s1,coarse_to_fine,3,3,-0.7618143262994571,,,2
hetero_different-chapter_00007_1221-6829-2830,s2,coarse_to_fine,3,1,67.50836343671185,,,2
hetero_different-chapter_00007_1221-6829-2830,s2,coarse_to_fine,3,2,-4.420661290033362,,,2
