diarization,scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
real_forced_m,long_00040_8463-2300-2094,s2,coarse_to_fine,3,2,-0.9060395056542259,,,2,SPEAKER_00,3
real_forced_m,long_00040_8463-2300-2094,s3,coarse_to_fine,3,1,24.806142580683748,,,2,SPEAKER_02,3
real_forced_m,long_00040_8463-2300-2094,s3,coarse_to_fine,3,2,-1.6069567870740542,,,2,SPEAKER_02,3
real_index_order,long_00040_8463-2300-2094,s1,no_recursion,3,1,33.530416726726386,,,0,SPEAKER_01,3
real_index_order,long_00040_8463-2300-2094,s1,no_recursion,3,2,-0.37711879774254886,,,0,SPEAKER_01,3
real_index_order,long_00040_8463-2300-2094,s2,no_recursion,3,1,42.16987155006721,,,0,SPEAKER_00,3
real_index_order,long_00040_8463-2300-2094,s2,no_recursion,3,2,-0.5198354976463491,,,0,SPEAKER_00,3
real_index_order,long_00040_8463-2300-2094,s3,no_recursion,3,1,24.806142580683748,,,0,SPEAKER_02,3
real_index_order,long_00040_8463-2300-2094,s3,no_recursion,3,2,-1.8231696208313797,,,0,SPEAKER_02,3
real_index_order,long_00040_8463-2300-2094,s1,ungated_deflation,3,1,33.530416726726386,0,0,0,SPEAKER_01,3
real_index_order,long_00040_8463-2300-2094,s1,ungated_deflation,3,2,-0.37711879774254886,0,0,0,SPEAKER_01,3
real_index_order,long_00040_8463-2300-2094,s2,ungated_deflation,3,1,42.16987155006721,1,1,0,SPEAKER_00,3
real_index_order,long_00040_8463-2300-2094,s2,ungated_deflation,3,2,-1.3926757703252357,1,1,0,SPEAKER_00,3
real_index_order,long_00040_8463-2300-2094,s3,ungated_deflation,3,1,24.806142580683748,2,2,0,SPEAKER_02,3
real_index_order,long_00040_8463-2300-2094,s3,ungated_deflation,3,2,-4.316461922000964,2,2,0,SPEAKER_02,3
real_index_order,long_00040_8463-2300-2094,s1,gated_deflation,3,1,33.530416726726386,0,0,0,SPEAKER_01,3
real_index_order,long_00040_8463-2300-2094,s1,gated_deflation,3,2,-0.37711879774254886,0,0,0,SPEAKER_01,3
real_index_order,long_00040_8463-2300-2094,s2,gated_deflation,3,1,42.16987155006721,1,1,0,SPEAKER_00,3
real_index_order,long_00040_8463-2300-2094,s2,gated_deflation,3,2,-1.3926757703252357,1,1,0,SPEAKER_00,3
real_index_order,long_00040_8463-2300-2094,s3,gated_deflation,3,1,24.806142580683748,2,2,0,SPEAKER_02,3
real_index_order,long_00040_8463-2300-2094,s3,gated_deflation,3,2,-4.316461922000964,2,2,0,SPEAKER_02,3
real_index_order,long_00040_8463-2300-2094,s1,coarse_to_fine,3,1,33.530416726726386,,,2,SPEAKER_01,3
real_index_order,long_00040_8463-2300-2094,s1,coarse_to_fine,3,2,0.18343625334434385,,,2,SPEAKER_01,3
real_index_order,long_00040_8463-2300-2094,s2,coarse_to_fine,3,1,42.16987155006721,,,2,SPEAKER_00,3
real_index_order,long_00040_8463-2300-2094,s2,coarse_to_fine,3,2,-0.9060395056542259,,,2,SPEAKER_00,3
real_index_order,long_00040_8463-2300-2094,s3,coarse_to_fine,3,1,24.806142580683748,,,2,SPEAKER_02,3
real_index_order,long_00040_8463-2300-2094,s3,coarse_to_fine,3,2,-1.6069567870740542,,,2,SPEAKER_02,3
oracle,long_00041_1089-5142-6829,s1,no_recursion,3,1,70.56838456938613,,,0,s1,3
oracle,long_00041_1089-5142-6829,s1,no_recursion,3,2,3.1452452359041203,,,0,s1,3
oracle,long_00041_1089-5142-6829,s2,no_recursion,3,1,52.142582638673815,,,0,s2,3
oracle,long_00041_1089-5142-6829,s2,no_recursion,3,2,1.4009804757030064,,,0,s2,3
oracle,long_00041_1089-5142-6829,s3,no_recursion,3,1,38.01003031165558,,,0,s3,3
oracle,long_00041_1089-5142-6829,s3,no_recursion,3,2,4.905256576559681,,,0,s3,3
oracle,long_00041_1089-5142-6829,s1,ungated_deflation,3,1,70.56838456938613,0,0,0,s1,3
oracle,long_00041_1089-5142-6829,s1,ungated_deflation,3,2,3.1452452359041203,0,0,0,s1,3
oracle,long_00041_1089-5142-6829,s2,ungated_deflation,3,1,49.995970099115894,1,1,0,s2,3
oracle,long_00041_1089-5142-6829,s2,ungated_deflation,3,2,-0.7315228556401563,1,1,0,s2,3
oracle,long_00041_1089-5142-6829,s3,ungated_deflation,3,1,32.63812212396783,2,2,0,s3,3
oracle,long_00041_1089-5142-6829,s3,ungated_deflation,3,2,2.8276317100946766,2,2,0,s3,3
oracle,long_00041_1089-5142-6829,s1,gated_deflation,3,1,70.56838456938613,0,0,0,s1,3
oracle,long_00041_1089-5142-6829,s1,gated_deflation,3,2,3.1452452359041203,0,0,0,s1,3
oracle,long_00041_1089-5142-6829,s2,gated_deflation,3,1,49.995970099115894,1,1,0,s2,3
oracle,long_00041_1089-5142-6829,s2,gated_deflation,3,2,-0.7315228556401563,1,1,0,s2,3
oracle,long_00041_1089-5142-6829,s3,gated_deflation,3,1,32.63812212396783,2,2,0,s3,3
oracle,long_00041_1089-5142-6829,s3,gated_deflation,3,2,2.8276317100946766,2,2,0,s3,3
oracle,long_00041_1089-5142-6829,s1,coarse_to_fine,3,1,70.55119243859585,,,2,s1,3
oracle,long_00041_1089-5142-6829,s1,coarse_to_fine,3,2,3.1016762695973936,,,2,s1,3
oracle,long_00041_1089-5142-6829,s2,coarse_to_fine,3,1,53.598133996714296,,,2,s2,3
oracle,long_00041_1089-5142-6829,s2,coarse_to_fine,3,2,0.8526446672522412,,,2,s2,3
oracle,long_00041_1089-5142-6829,s3,coarse_to_fine,3,1,38.61240261115634,,,2,s3,3
oracle,long_00041_1089-5142-6829,s3,coarse_to_fine,3,2,4.15154871959721,,,2,s3,3
real,long_00041_1089-5142-6829,s1,no_recursion,3,1,58.41597663192283,,,0,SPEAKER_00,3
real,long_00041_1089-5142-6829,s1,no_recursion,3,2,1.0537517296036993,,,0,SPEAKER_00,3
real,long_00041_1089-5142-6829,s2,no_recursion,3,1,inf,,,0,SPEAKER_01,3
real,long_00041_1089-5142-6829,s2,no_recursion,3,2,-0.32042036206970237,,,0,SPEAKER_01,3
real,long_00041_1089-5142-6829,s3,no_recursion,3,1,53.91075561873187,,,0,SPEAKER_02,3
real,long_00041_1089-5142-6829,s3,no_recursion,3,2,0.9948128383547273,,,0,SPEAKER_02,3
real,long_00041_1089-5142-6829,s1,ungated_deflation,3,1,58.41597663192283,1,1,0,SPEAKER_00,3
real,long_00041_1089-5142-6829,s1,ungated_deflation,3,2,0.8393380396593744,1,1,0,SPEAKER_00,3
real,long_00041_1089-5142-6829,s2,ungated_deflation,3,1,inf,2,2,0,SPEAKER_01,3
real,long_00041_1089-5142-6829,s2,ungated_deflation,3,2,-0.2128321437016512,2,2,0,SPEAKER_01,3
real,long_00041_1089-5142-6829,s3,ungated_deflation,3,1,53.91075561873187,0,0,0,SPEAKER_02,3
real,long_00041_1089-5142-6829,s3,ungated_deflation,3,2,0.9948128383547273,0,0,0,SPEAKER_02,3
real,long_00041_1089-5142-6829,s1,gated_deflation,3,1,58.41597663192283,1,1,0,SPEAKER_00,3
real,long_00041_1089-5142-6829,s1,gated_deflation,3,2,0.8393380396593744,1,1,0,SPEAKER_00,3
real,long_00041_1089-5142-6829,s2,gated_deflation,3,1,inf,2,2,0,SPEAKER_01,3
real,long_00041_1089-5142-6829,s2,gated_deflation,3,2,-0.2128321437016512,2,2,0,SPEAKER_01,3
real,long_00041_1089-5142-6829,s3,gated_deflation,3,1,53.91075561873187,0,0,0,SPEAKER_02,3
real,long_00041_1089-5142-6829,s3,gated_deflation,3,2,0.9948128383547273,0,0,0,SPEAKER_02,3
real,long_00041_1089-5142-6829,s1,coarse_to_fine,3,1,58.41597663192283,,,2,SPEAKER_00,3
real,long_00041_1089-5142-6829,s1,coarse_to_fine,3,2,0.6916519645638499,,,2,SPEAKER_00,3
real,long_00041_1089-5142-6829,s2,coarse_to_fine,3,1,inf,,,2,SPEAKER_01,3
real,long_00041_1089-5142-6829,s2,coarse_to_fine,3,2,-0.7095148426042914,,,2,SPEAKER_01,3
real,long_00041_1089-5142-6829,s3,coarse_to_fine,3,1,53.91075561873187,,,2,SPEAKER_02,3
real,long_00041_1089-5142-6829,s3,coarse_to_fine,3,2,-0.09163134867499033,,,2,SPEAKER_02,3
real_forced_m,long_00041_1089-5142-6829,s1,no_recursion,3,1,58.41597663192283,,,0,SPEAKER_00,3
real_forced_m,long_00041_1089-5142-6829,s1,no_recursion,3,2,1.0537517296036993,,,0,SPEAKER_00,3
real_forced_m,long_00041_1089-5142-6829,s2,no_recursion,3,1,inf,,,0,SPEAKER_01,3
real_forced_m,long_00041_1089-5142-6829,s2,no_recursion,3,2,-0.32042036206970237,,,0,SPEAKER_01,3
real_forced_m,long_00041_1089-5142-6829,s3,no_recursion,3,1,53.91075561873187,,,0,SPEAKER_02,3
real_forced_m,long_00041_1089-5142-6829,s3,no_recursion,3,2,0.9948128383547273,,,0,SPEAKER_02,3
real_forced_m,long_00041_1089-5142-6829,s1,ungated_deflation,3,1,58.41597663192283,1,1,0,SPEAKER_00,3
real_forced_m,long_00041_1089-5142-6829,s1,ungated_deflation,3,2,0.8393380396593744,1,1,0,SPEAKER_00,3
real_forced_m,long_00041_1089-5142-6829,s2,ungated_deflation,3,1,inf,2,2,0,SPEAKER_01,3
real_forced_m,long_00041_1089-5142-6829,s2,ungated_deflation,3,2,-0.2128321437016512,2,2,0,SPEAKER_01,3
real_forced_m,long_00041_1089-5142-6829,s3,ungated_deflation,3,1,53.91075561873187,0,0,0,SPEAKER_02,3
real_forced_m,long_00041_1089-5142-6829,s3,ungated_deflation,3,2,0.9948128383547273,0,0,0,SPEAKER_02,3
real_forced_m,long_00041_1089-5142-6829,s1,gated_deflation,3,1,58.41597663192283,1,1,0,SPEAKER_00,3
real_forced_m,long_00041_1089-5142-6829,s1,gated_deflation,3,2,0.8393380396593744,1,1,0,SPEAKER_00,3
real_forced_m,long_00041_1089-5142-6829,s2,gated_deflation,3,1,inf,2,2,0,SPEAKER_01,3
real_forced_m,long_00041_1089-5142-6829,s2,gated_deflation,3,2,-0.2128321437016512,2,2,0,SPEAKER_01,3
real_forced_m,long_00041_1089-5142-6829,s3,gated_deflation,3,1,53.91075561873187,0,0,0,SPEAKER_02,3
real_forced_m,long_00041_1089-5142-6829,s3,gated_deflation,3,2,0.9948128383547273,0,0,0,SPEAKER_02,3
real_forced_m,long_00041_1089-5142-6829,s1,coarse_to_fine,3,1,58.41597663192283,,,2,SPEAKER_00,3
real_forced_m,long_00041_1089-5142-6829,s1,coarse_to_fine,3,2,0.6916519645638499,,,2,SPEAKER_00,3
real_forced_m,long_00041_1089-5142-6829,s2,coarse_to_fine,3,1,inf,,,2,SPEAKER_01,3
real_forced_m,long_00041_1089-5142-6829,s2,coarse_to_fine,3,2,-0.7095148426042914,,,2,SPEAKER_01,3
real_forced_m,long_00041_1089-5142-6829,s3,coarse_to_fine,3,1,53.91075561873187,,,2,SPEAKER_02,3
real_forced_m,long_00041_1089-5142-6829,s3,coarse_to_fine,3,2,-0.09163134867499033,,,2,SPEAKER_02,3
real_index_order,long_00041_1089-5142-6829,s1,no_recursion,3,1,58.41597663192283,,,0,SPEAKER_00,3
real_index_order,long_00041_1089-5142-6829,s1,no_recursion,3,2,1.0537517296036993,,,0,SPEAKER_00,3
real_index_order,long_00041_1089-5142-6829,s2,no_recursion,3,1,inf,,,0,SPEAKER_01,3
real_index_order,long_00041_1089-5142-6829,s2,no_recursion,3,2,-0.32042036206970237,,,0,SPEAKER_01,3
real_index_order,long_00041_1089-5142-6829,s3,no_recursion,3,1,53.91075561873187,,,0,SPEAKER_02,3
real_index_order,long_00041_1089-5142-6829,s3,no_recursion,3,2,0.9948128383547273,,,0,SPEAKER_02,3
real_index_order,long_00041_1089-5142-6829,s1,ungated_deflation,3,1,58.41597663192283,0,0,0,SPEAKER_00,3
real_index_order,long_00041_1089-5142-6829,s1,ungated_deflation,3,2,1.0537517296036993,0,0,0,SPEAKER_00,3
real_index_order,long_00041_1089-5142-6829,s2,ungated_deflation,3,1,inf,1,1,0,SPEAKER_01,3
real_index_order,long_00041_1089-5142-6829,s2,ungated_deflation,3,2,-1.8371989137689995,1,1,0,SPEAKER_01,3
real_index_order,long_00041_1089-5142-6829,s3,ungated_deflation,3,1,53.91075561873187,2,2,0,SPEAKER_02,3
real_index_order,long_00041_1089-5142-6829,s3,ungated_deflation,3,2,0.9485734575913474,2,2,0,SPEAKER_02,3
real_index_order,long_00041_1089-5142-6829,s1,gated_deflation,3,1,58.41597663192283,0,0,0,SPEAKER_00,3
real_index_order,long_00041_1089-5142-6829,s1,gated_deflation,3,2,1.0537517296036993,0,0,0,SPEAKER_00,3
real_index_order,long_00041_1089-5142-6829,s2,gated_deflation,3,1,inf,1,1,0,SPEAKER_01,3
real_index_order,long_00041_1089-5142-6829,s2,gated_deflation,3,2,-1.8371989137689995,1,1,0,SPEAKER_01,3
real_index_order,long_00041_1089-5142-6829,s3,gated_deflation,3,1,53.91075561873187,2,2,0,SPEAKER_02,3
real_index_order,long_00041_1089-5142-6829,s3,gated_deflation,3,2,0.9485734575913474,2,2,0,SPEAKER_02,3
real_index_order,long_00041_1089-5142-6829,s1,coarse_to_fine,3,1,58.41597663192283,,,2,SPEAKER_00,3
real_index_order,long_00041_1089-5142-6829,s1,coarse_to_fine,3,2,0.6916519645638499,,,2,SPEAKER_00,3
real_index_order,long_00041_1089-5142-6829,s2,coarse_to_fine,3,1,inf,,,2,SPEAKER_01,3
real_index_order,long_00041_1089-5142-6829,s2,coarse_to_fine,3,2,-0.7095148426042914,,,2,SPEAKER_01,3
real_index_order,long_00041_1089-5142-6829,s3,coarse_to_fine,3,1,53.91075561873187,,,2,SPEAKER_02,3
real_index_order,long_00041_1089-5142-6829,s3,coarse_to_fine,3,2,-0.09163134867499033,,,2,SPEAKER_02,3
oracle,long_00042_1320-7176-8555,s1,no_recursion,3,1,47.7271984568877,,,0,s1,3
oracle,long_00042_1320-7176-8555,s1,no_recursion,3,2,0.44411102818419257,,,0,s1,3
oracle,long_00042_1320-7176-8555,s2,no_recursion,3,1,43.076353193363126,,,0,s2,3
oracle,long_00042_1320-7176-8555,s2,no_recursion,3,2,-0.11652297790245943,,,0,s2,3
oracle,long_00042_1320-7176-8555,s3,no_recursion,3,1,79.50582349921281,,,0,s3,3
oracle,long_00042_1320-7176-8555,s3,no_recursion,3,2,0.7976386129303291,,,0,s3,3
oracle,long_00042_1320-7176-8555,s1,ungated_deflation,3,1,47.7271984568877,0,0,0,s1,3
oracle,long_00042_1320-7176-8555,s1,ungated_deflation,3,2,0.44411102818419257,0,0,0,s1,3
oracle,long_00042_1320-7176-8555,s2,ungated_deflation,3,1,41.07353861954539,1,1,0,s2,3
oracle,long_00042_1320-7176-8555,s2,ungated_deflation,3,2,-3.9435918546473965,1,1,0,s2,3
oracle,long_00042_1320-7176-8555,s3,ungated_deflation,3,1,75.60349628980975,2,2,0,s3,3
oracle,long_00042_1320-7176-8555,s3,ungated_deflation,3,2,-3.9716813471683885,2,2,0,s3,3
oracle,long_00042_1320-7176-8555,s1,gated_deflation,3,1,47.7271984568877,0,0,0,s1,3
oracle,long_00042_1320-7176-8555,s1,gated_deflation,3,2,0.44411102818419257,0,0,0,s1,3
oracle,long_00042_1320-7176-8555,s2,gated_deflation,3,1,41.07353861954539,1,1,0,s2,3
oracle,long_00042_1320-7176-8555,s2,gated_deflation,3,2,-3.9435918546473965,1,1,0,s2,3
oracle,long_00042_1320-7176-8555,s3,gated_deflation,3,1,75.60349628980975,2,2,0,s3,3
oracle,long_00042_1320-7176-8555,s3,gated_deflation,3,2,-3.9716813471683885,2,2,0,s3,3
oracle,long_00042_1320-7176-8555,s1,coarse_to_fine,3,1,47.7271984568877,,,2,s1,3
oracle,long_00042_1320-7176-8555,s1,coarse_to_fine,3,2,0.44411102818419257,,,2,s1,3
oracle,long_00042_1320-7176-8555,s2,coarse_to_fine,3,1,42.457662394279694,,,2,s2,3
oracle,long_00042_1320-7176-8555,s2,coarse_to_fine,3,2,-0.6837470806187889,,,2,s2,3
oracle,long_00042_1320-7176-8555,s3,coarse_to_fine,3,1,78.33403424241405,,,2,s3,3
oracle,long_00042_1320-7176-8555,s3,coarse_to_fine,3,2,-0.4798004501783847,,,2,s3,3
real,long_00042_1320-7176-8555,s1,no_recursion,3,1,41.65890048187392,,,0,SPEAKER_01,3
real,long_00042_1320-7176-8555,s1,no_recursion,3,2,-3.348164467220683,,,0,SPEAKER_01,3
real,long_00042_1320-7176-8555,s2,no_recursion,3,1,44.83511333458142,,,0,SPEAKER_02,3
real,long_00042_1320-7176-8555,s2,no_recursion,3,2,-2.0760256574482057,,,0,SPEAKER_02,3
real,long_00042_1320-7176-8555,s3,no_recursion,3,1,45.745200232210045,,,0,SPEAKER_00,3
real,long_00042_1320-7176-8555,s3,no_recursion,3,2,-3.127897881811097,,,0,SPEAKER_00,3
real,long_00042_1320-7176-8555,s1,ungated_deflation,3,1,41.65890048187392,2,2,0,SPEAKER_01,3
real,long_00042_1320-7176-8555,s1,ungated_deflation,3,2,-3.8045728665332925,2,2,0,SPEAKER_01,3
real,long_00042_1320-7176-8555,s2,ungated_deflation,3,1,44.83511333458142,1,1,0,SPEAKER_02,3
real,long_00042_1320-7176-8555,s2,ungated_deflation,3,2,-1.4892466826443727,1,1,0,SPEAKER_02,3
real,long_00042_1320-7176-8555,s3,ungated_deflation,3,1,45.745200232210045,0,0,0,SPEAKER_00,3
real,long_00042_1320-7176-8555,s3,ungated_deflation,3,2,-3.127897881811097,0,0,0,SPEAKER_00,3
real,long_00042_1320-7176-8555,s1,gated_deflation,3,1,41.65890048187392,2,2,0,SPEAKER_01,3
real,long_00042_1320-7176-8555,s1,gated_deflation,3,2,-3.8045728665332925,2,2,0,SPEAKER_01,3
real,long_00042_1320-7176-8555,s2,gated_deflation,3,1,44.83511333458142,1,1,0,SPEAKER_02,3
real,long_00042_1320-7176-8555,s2,gated_deflation,3,2,-1.4892466826443727,1,1,0,SPEAKER_02,3
real,long_00042_1320-7176-8555,s3,gated_deflation,3,1,45.745200232210045,0,0,0,SPEAKER_00,3
real,long_00042_1320-7176-8555,s3,gated_deflation,3,2,-3.127897881811097,0,0,0,SPEAKER_00,3
real,long_00042_1320-7176-8555,s1,coarse_to_fine,3,1,41.65890048187392,,,2,SPEAKER_01,3
real,long_00042_1320-7176-8555,s1,coarse_to_fine,3,2,-3.943874554572406,,,2,SPEAKER_01,3
real,long_00042_1320-7176-8555,s2,coarse_to_fine,3,1,44.83511333458142,,,2,SPEAKER_02,3
real,long_00042_1320-7176-8555,s2,coarse_to_fine,3,2,-2.0760256574482057,,,2,SPEAKER_02,3
real,long_00042_1320-7176-8555,s3,coarse_to_fine,3,1,45.745200232210045,,,2,SPEAKER_00,3
real,long_00042_1320-7176-8555,s3,coarse_to_fine,3,2,-6.126705660139461,,,2,SPEAKER_00,3
real_forced_m,long_00042_1320-7176-8555,s1,no_recursion,3,1,41.65890048187392,,,0,SPEAKER_01,3
real_forced_m,long_00042_1320-7176-8555,s1,no_recursion,3,2,-3.348164467220683,,,0,SPEAKER_01,3
real_forced_m,long_00042_1320-7176-8555,s2,no_recursion,3,1,44.83511333458142,,,0,SPEAKER_02,3
real_forced_m,long_00042_1320-7176-8555,s2,no_recursion,3,2,-2.0760256574482057,,,0,SPEAKER_02,3
real_forced_m,long_00042_1320-7176-8555,s3,no_recursion,3,1,45.745200232210045,,,0,SPEAKER_00,3
real_forced_m,long_00042_1320-7176-8555,s3,no_recursion,3,2,-3.127897881811097,,,0,SPEAKER_00,3
real_forced_m,long_00042_1320-7176-8555,s1,ungated_deflation,3,1,41.65890048187392,2,2,0,SPEAKER_01,3
real_forced_m,long_00042_1320-7176-8555,s1,ungated_deflation,3,2,-3.8045728665332925,2,2,0,SPEAKER_01,3
real_forced_m,long_00042_1320-7176-8555,s2,ungated_deflation,3,1,44.83511333458142,1,1,0,SPEAKER_02,3
real_forced_m,long_00042_1320-7176-8555,s2,ungated_deflation,3,2,-1.4892466826443727,1,1,0,SPEAKER_02,3
real_forced_m,long_00042_1320-7176-8555,s3,ungated_deflation,3,1,45.745200232210045,0,0,0,SPEAKER_00,3
real_forced_m,long_00042_1320-7176-8555,s3,ungated_deflation,3,2,-3.127897881811097,0,0,0,SPEAKER_00,3
real_forced_m,long_00042_1320-7176-8555,s1,gated_deflation,3,1,41.65890048187392,2,2,0,SPEAKER_01,3
real_forced_m,long_00042_1320-7176-8555,s1,gated_deflation,3,2,-3.8045728665332925,2,2,0,SPEAKER_01,3
real_forced_m,long_00042_1320-7176-8555,s2,gated_deflation,3,1,44.83511333458142,1,1,0,SPEAKER_02,3
real_forced_m,long_00042_1320-7176-8555,s2,gated_deflation,3,2,-1.4892466826443727,1,1,0,SPEAKER_02,3
real_forced_m,long_00042_1320-7176-8555,s3,gated_deflation,3,1,45.745200232210045,0,0,0,SPEAKER_00,3
real_forced_m,long_00042_1320-7176-8555,s3,gated_deflation,3,2,-3.127897881811097,0,0,0,SPEAKER_00,3
real_forced_m,long_00042_1320-7176-8555,s1,coarse_to_fine,3,1,41.65890048187392,,,2,SPEAKER_01,3
real_forced_m,long_00042_1320-7176-8555,s1,coarse_to_fine,3,2,-3.943874554572406,,,2,SPEAKER_01,3
real_forced_m,long_00042_1320-7176-8555,s2,coarse_to_fine,3,1,44.83511333458142,,,2,SPEAKER_02,3
real_forced_m,long_00042_1320-7176-8555,s2,coarse_to_fine,3,2,-2.0760256574482057,,,2,SPEAKER_02,3
real_forced_m,long_00042_1320-7176-8555,s3,coarse_to_fine,3,1,45.745200232210045,,,2,SPEAKER_00,3
real_forced_m,long_00042_1320-7176-8555,s3,coarse_to_fine,3,2,-6.126705660139461,,,2,SPEAKER_00,3
real_index_order,long_00042_1320-7176-8555,s1,no_recursion,3,1,41.65890048187392,,,0,SPEAKER_01,3
real_index_order,long_00042_1320-7176-8555,s1,no_recursion,3,2,-3.348164467220683,,,0,SPEAKER_01,3
real_index_order,long_00042_1320-7176-8555,s2,no_recursion,3,1,44.83511333458142,,,0,SPEAKER_02,3
real_index_order,long_00042_1320-7176-8555,s2,no_recursion,3,2,-2.0760256574482057,,,0,SPEAKER_02,3
real_index_order,long_00042_1320-7176-8555,s3,no_recursion,3,1,45.745200232210045,,,0,SPEAKER_00,3
real_index_order,long_00042_1320-7176-8555,s3,no_recursion,3,2,-3.127897881811097,,,0,SPEAKER_00,3
real_index_order,long_00042_1320-7176-8555,s1,ungated_deflation,3,1,41.65890048187392,0,0,0,SPEAKER_01,3
real_index_order,long_00042_1320-7176-8555,s1,ungated_deflation,3,2,-3.348164467220683,0,0,0,SPEAKER_01,3
real_index_order,long_00042_1320-7176-8555,s2,ungated_deflation,3,1,44.83511333458142,1,1,0,SPEAKER_02,3
real_index_order,long_00042_1320-7176-8555,s2,ungated_deflation,3,2,-2.964399545751571,1,1,0,SPEAKER_02,3
real_index_order,long_00042_1320-7176-8555,s3,ungated_deflation,3,1,45.745200232210045,2,2,0,SPEAKER_00,3
real_index_order,long_00042_1320-7176-8555,s3,ungated_deflation,3,2,-6.924212409370307,2,2,0,SPEAKER_00,3
real_index_order,long_00042_1320-7176-8555,s1,gated_deflation,3,1,41.65890048187392,0,0,0,SPEAKER_01,3
real_index_order,long_00042_1320-7176-8555,s1,gated_deflation,3,2,-3.348164467220683,0,0,0,SPEAKER_01,3
real_index_order,long_00042_1320-7176-8555,s2,gated_deflation,3,1,44.83511333458142,1,1,0,SPEAKER_02,3
real_index_order,long_00042_1320-7176-8555,s2,gated_deflation,3,2,-2.964399545751571,1,1,0,SPEAKER_02,3
real_index_order,long_00042_1320-7176-8555,s3,gated_deflation,3,1,45.745200232210045,2,2,0,SPEAKER_00,3
real_index_order,long_00042_1320-7176-8555,s3,gated_deflation,3,2,-6.924212409370307,2,2,0,SPEAKER_00,3
real_index_order,long_00042_1320-7176-8555,s1,coarse_to_fine,3,1,41.65890048187392,,,2,SPEAKER_01,3
real_index_order,long_00042_1320-7176-8555,s1,coarse_to_fine,3,2,-3.943874554572406,,,2,SPEAKER_01,3
real_index_order,long_00042_1320-7176-8555,s2,coarse_to_fine,3,1,44.83511333458142,,,2,SPEAKER_02,3
real_index_order,long_00042_1320-7176-8555,s2,coarse_to_fine,3,2,-2.0760256574482057,,,2,SPEAKER_02,3
real_index_order,long_00042_1320-7176-8555,s3,coarse_to_fine,3,1,45.745200232210045,,,2,SPEAKER_00,3
real_index_order,long_00042_1320-7176-8555,s3,coarse_to_fine,3,2,-6.126705660139461,,,2,SPEAKER_00,3
oracle,long_00043_2961-5683-4970,s1,no_recursion,3,1,78.89692633578241,,,0,s1,3
oracle,long_00043_2961-5683-4970,s1,no_recursion,3,2,-0.47334745856817884,,,0,s1,3
oracle,long_00043_2961-5683-4970,s2,no_recursion,3,1,73.42950750979693,,,0,s2,3
oracle,long_00043_2961-5683-4970,s2,no_recursion,3,2,-1.7225048226430195,,,0,s2,3
oracle,long_00043_2961-5683-4970,s3,no_recursion,3,1,54.81937993134621,,,0,s3,3
oracle,long_00043_2961-5683-4970,s3,no_recursion,3,2,-0.4583146602165416,,,0,s3,3
oracle,long_00043_2961-5683-4970,s1,ungated_deflation,3,1,78.89692633578241,0,0,0,s1,3
oracle,long_00043_2961-5683-4970,s1,ungated_deflation,3,2,-0.47334745856817884,0,0,0,s1,3
oracle,long_00043_2961-5683-4970,s2,ungated_deflation,3,1,73.69988393104536,1,1,0,s2,3
oracle,long_00043_2961-5683-4970,s2,ungated_deflation,3,2,-1.0465134527937385,1,1,0,s2,3
oracle,long_00043_2961-5683-4970,s3,ungated_deflation,3,1,54.19245035194336,2,2,0,s3,3
oracle,long_00043_2961-5683-4970,s3,ungated_deflation,3,2,0.4110919608087652,2,2,0,s3,3
oracle,long_00043_2961-5683-4970,s1,gated_deflation,3,1,78.89692633578241,0,0,0,s1,3
oracle,long_00043_2961-5683-4970,s1,gated_deflation,3,2,-0.47334745856817884,0,0,0,s1,3
oracle,long_00043_2961-5683-4970,s2,gated_deflation,3,1,73.69988393104536,1,1,0,s2,3
oracle,long_00043_2961-5683-4970,s2,gated_deflation,3,2,-1.0465134527937385,1,1,0,s2,3
oracle,long_00043_2961-5683-4970,s3,gated_deflation,3,1,54.19245035194336,2,2,0,s3,3
oracle,long_00043_2961-5683-4970,s3,gated_deflation,3,2,0.4110919608087652,2,2,0,s3,3
oracle,long_00043_2961-5683-4970,s1,coarse_to_fine,3,1,78.93316090048768,,,2,s1,3
oracle,long_00043_2961-5683-4970,s1,coarse_to_fine,3,2,-0.7601982081813698,,,2,s1,3
oracle,long_00043_2961-5683-4970,s2,coarse_to_fine,3,1,73.42950750979693,,,2,s2,3
oracle,long_00043_2961-5683-4970,s2,coarse_to_fine,3,2,-1.7225048226430195,,,2,s2,3
oracle,long_00043_2961-5683-4970,s3,coarse_to_fine,3,1,54.81937993134621,,,2,s3,3
oracle,long_00043_2961-5683-4970,s3,coarse_to_fine,3,2,-0.4583146602165416,,,2,s3,3
real,long_00043_2961-5683-4970,s1,no_recursion,3,1,37.91785258331457,,,0,SPEAKER_00,3
real,long_00043_2961-5683-4970,s1,no_recursion,3,2,0.35344858861156503,,,0,SPEAKER_00,3
real,long_00043_2961-5683-4970,s2,no_recursion,3,1,10.855554326003409,,,0,SPEAKER_01,3
real,long_00043_2961-5683-4970,s2,no_recursion,3,2,-5.84185619410907,,,0,SPEAKER_01,3
real,long_00043_2961-5683-4970,s3,no_recursion,3,1,11.775392419282335,,,0,SPEAKER_02,3
real,long_00043_2961-5683-4970,s3,no_recursion,3,2,-3.93734979367916,,,0,SPEAKER_02,3
