diarization,dilate_ms,scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
real,800.0,long_00000_5639-61-121,s1,no_recursion,3,1,8.14543085542775,,,0,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s1,no_recursion,3,2,-5.843165011530798,,,0,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s2,no_recursion,3,1,28.42555418294658,,,0,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s2,no_recursion,3,2,0.3275932708355934,,,0,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s3,no_recursion,3,1,26.988040917634095,,,0,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s3,no_recursion,3,2,-0.4495793378935864,,,0,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s1,ungated_deflation,3,1,8.14543085542775,0,0,0,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s1,ungated_deflation,3,2,-5.843165011530798,0,0,0,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s2,ungated_deflation,3,1,28.42555418294658,1,1,0,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s2,ungated_deflation,3,2,0.478850795589125,1,1,0,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s3,ungated_deflation,3,1,27.562421471267164,2,2,0,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s3,ungated_deflation,3,2,-5.388840620556845,2,2,0,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s1,gated_deflation,3,1,8.14543085542775,0,0,0,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s1,gated_deflation,3,2,-5.843165011530798,0,0,0,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s2,gated_deflation,3,1,28.42555418294658,1,1,0,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s2,gated_deflation,3,2,0.478850795589125,1,1,0,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s3,gated_deflation,3,1,27.562421471267164,2,2,0,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s3,gated_deflation,3,2,-5.388840620556845,2,2,0,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s1,coarse_to_fine,3,1,8.14543085542775,,,2,SPEAKER_01,3
