scene,speaker,system,round,accepted,mean_variance,margin,vad_coverage,artifact_score,reason
4446-2275-0013_908-157963-0000_1284-1180-0030,s3,coarse_to_fine,1,True,8.190274954042101e-05,0.6586259182012508,1.0,0.3489098391315722,accepted
7176-92135-0002_2830-3979-0001_4446-2271-0016,s1,gated_deflation,0,False,0.0,-0.010338328291215892,1.0,0.8611040112023207,margin
7176-92135-0002_2830-3979-0001_4446-2271-0016,s2,gated_deflation,0,True,0.0001020438898698278,0.5847430000192368,1.0,0.4129350790658711,accepted
7176-92135-0002_2830-3979-0001_4446-2271-0016,s3,gated_deflation,0,False,0.0,-0.02340715538845306,0.9415942422596415,0.5879754515589936,margin
7176-92135-0002_2830-3979-0001_4446-2271-0016,s1,coarse_to_fine,0,False,0.0,-0.23362892616013622,1.0,0.26239403037357506,margin
7176-92135-0002_2830-3979-0001_4446-2271-0016,s2,coarse_to_fine,0,True,0.0001020438898698278,0.4520963668271084,1.0,0.34653764611732235,accepted
7176-92135-0002_2830-3979-0001_4446-2271-0016,s3,coarse_to_fine,0,False,0.0,0.020520586813897068,0.9419880499728408,0.2513097880823782,margin
7176-92135-0002_2830-3979-0001_4446-2271-0016,s1,coarse_to_fine,1,False,0.0,-0.3961243576796314,1.0,0.26239403037357506,margin
7176-92135-0002_2830-3979-0001_4446-2271-0016,s2,coarse_to_fine,1,True,0.0001020438898698278,0.6869026716855156,1.0,0.3236326773022649,accepted
7176-92135-0002_2830-3979-0001_4446-2271-0016,s3,coarse_to_fine,1,False,0.0,-0.12662726905934563,0.9419880499728408,0.2513097880823782,margin
61-70970-0011_8555-284447-0003_8224-274381-0000,s1,gated_deflation,0,True,0.0,0.3908286438736611,1.0,0.8182627946172057,accepted
61-70970-0011_8555-284447-0003_8224-274381-0000,s2,gated_deflation,0,False,0.0,-0.11421623982572321,1.0,0.8607415164431943,margin
61-70970-0011_8555-284447-0003_8224-274381-0000,s3,gated_deflation,0,True,0.00023357928901126518,0.4346997578380106,1.0,0.39914791623719975,accepted
61-70970-0011_8555-284447-0003_8224-274381-0000,s1,coarse_to_fine,0,True,0.0,0.45473291821763295,1.0,0.4271877562650582,accepted
61-70970-0011_8555-284447-0003_8224-274381-0000,s2,coarse_to_fine,0,True,0.0,0.14530875494778495,1.0,0.36965488169023014,accepted
61-70970-0011_8555-284447-0003_8224-274381-0000,s3,coarse_to_fine,0,False,0.00023357928901126518,-0.0133352886013971,1.0,0.3842778512353443,margin
