scene,speaker,m,population,mean_variance,margin,vad_coverage,artifact_score
long_00013_652-1919-1272,s3,3,correct,0.0,0.5542290963793557,0.91945468914647,0.7293907327411859
long_00013_652-1919-1272,s3,3,contaminated,0.0,0.5542290963793557,0.91945468914647,0.7293907327411859
long_00013_652-1919-1272,s3,3,swapped,0.0,0.5057731714202377,0.933460660344222,0.7401443751687654
long_00013_652-1919-1272,s3,3,clean_correct,0.0,0.5860534669827968,0.7267298911134528,0.7287792773201943
long_00013_652-1919-1272,s3,3,clean_swapped,0.0,0.3444205232562166,0.6935077859735393,0.7454969185969247
long_00014_3536-7850-5694,s1,3,honest,0.0,0.5868278576492363,1.0,0.7521260802529003
long_00014_3536-7850-5694,s1,3,correct,0.0,0.5868278576492363,1.0,0.7521260802529003
long_00014_3536-7850-5694,s1,3,contaminated,0.0,0.5868278576492363,1.0,0.7521260802529003
long_00014_3536-7850-5694,s1,3,swapped,0.0,0.5824116899896028,1.0,0.7575654194686594
long_00014_3536-7850-5694,s1,3,clean_correct,0.0,0.6618453105558036,0.9630719590102799,0.7503902612256915
long_00014_3536-7850-5694,s1,3,clean_swapped,0.0,0.6246282987117491,0.0005593929370561339,0.8253022565785905
long_00014_3536-7850-5694,s2,3,honest,0.0,0.3515722072595204,0.9419967996171504,0.7047531803836576
long_00014_3536-7850-5694,s2,3,correct,0.0,0.3515722072595204,0.9419967996171504,0.7047531803836576
long_00014_3536-7850-5694,s2,3,contaminated,7.645544734957288e-05,0.3515722072595204,0.9419967996171504,0.7047531803836576
long_00014_3536-7850-5694,s2,3,swapped,0.0,0.2838998320290357,0.9668633257062527,0.7270093235705651
long_00014_3536-7850-5694,s2,3,clean_correct,0.0,0.5738643901682667,0.6611744208652998,0.7014081471862301
long_00014_3536-7850-5694,s2,3,clean_swapped,0.0,0.04267528104506957,0.45737060134296437,0.7950940298285166
long_00014_3536-7850-5694,s3,3,honest,0.0,0.6299150371928695,0.9744310296974743,0.7348634703617591
long_00014_3536-7850-5694,s3,3,correct,0.0,0.6299150371928695,0.9744310296974743,0.7348634703617591
long_00014_3536-7850-5694,s3,3,contaminated,0.0,0.6299150371928695,0.9744310296974743,0.7348634703617591
long_00014_3536-7850-5694,s3,3,swapped,0.0,0.609544552406405,0.9364834859839023,0.7347824686784123
long_00014_3536-7850-5694,s3,3,clean_correct,0.0,0.6769718460746205,0.7368859283930058,0.7351090523949142
long_00014_3536-7850-5694,s3,3,clean_swapped,0.0,0.43956628531662295,0.7135997779628088,0.7290966286732325
long_00015_2902-1462-6319,s1,3,honest,0.0,0.6955894136909648,0.9098572027205621,0.7638075521106831
long_00015_2902-1462-6319,s1,3,correct,0.0,0.6955894136909648,0.9098572027205621,0.7638075521106831
long_00015_2902-1462-6319,s1,3,contaminated,0.0,0.6955894136909648,0.9098572027205621,0.7638075521106831
long_00015_2902-1462-6319,s1,3,swapped,0.0,0.6606065055944561,0.9203413596363988,0.7533621820591889
long_00015_2902-1462-6319,s1,3,clean_correct,0.0,0.7473982254023415,0.7589208006962577,0.7620571383660981
long_00015_2902-1462-6319,s1,3,clean_swapped,0.0,0.6999473363994646,0.0007897366470038359,0.8327296141796058
long_00015_2902-1462-6319,s2,3,honest,0.0,0.23561829778105103,0.9101627379583493,0.7136683816338831
long_00015_2902-1462-6319,s2,3,correct,0.0,0.23561829778105103,0.9101627379583493,0.7136683816338831
long_00015_2902-1462-6319,s2,3,contaminated,2.4796177469573228e-05,0.23561829778105103,0.9101627379583493,0.7136683816338831
long_00015_2902-1462-6319,s2,3,swapped,0.0,0.1084008110826753,0.8945636897917465,0.7536737360323529
long_00015_2902-1462-6319,s2,3,clean_correct,0.0,0.43028299219101157,0.7756483965759551,0.7296268476572282
long_00015_2902-1462-6319,s2,3,clean_swapped,0.0,0.08368753387773092,0.376940398620161,0.8193491328271378
long_00015_2902-1462-6319,s3,3,honest,0.0,0.44885793082705044,0.8988225239768303,0.7064905070167012
long_00015_2902-1462-6319,s3,3,correct,0.0,0.44885793082705044,0.8988225239768303,0.7064905070167012
long_00015_2902-1462-6319,s3,3,contaminated,0.0,0.44885793082705044,0.8988225239768303,0.7064905070167012
long_00015_2902-1462-6319,s3,3,swapped,0.0,0.40571286739629653,0.9245323331117653,0.6990814024937578
long_00015_2902-1462-6319,s3,3,clean_correct,0.0,0.5463638500494101,0.709912005824075,0.7096529212667901
long_00015_2902-1462-6319,s3,3,clean_swapped,0.0,0.2793750713108477,0.7811777925489823,0.7104153148260748
long_00016_2035-2902-3853,s1,3,honest,0.0,0.5826737790192313,0.8689933436673657,0.7491932317848637
long_00016_2035-2902-3853,s1,3,correct,0.0,0.5826737790192313,0.8689933436673657,0.7491932317848637
long_00016_2035-2902-3853,s1,3,contaminated,0.0,0.5826737790192313,0.8689933436673657,0.7491932317848637
long_00016_2035-2902-3853,s1,3,swapped,0.0,0.5818352184352048,0.8485456369107321,0.7461619219804586
long_00016_2035-2902-3853,s1,3,clean_correct,0.0,0.64300569709967,0.6980106987629555,0.7569816940850581
long_00016_2035-2902-3853,s1,3,clean_swapped,0.0,0.5776972722601555,0.0,0.8289949070805801
long_00016_2035-2902-3853,s2,3,honest,0.0,0.4379453525490361,0.862698775013315,0.7597243048621652
long_00016_2035-2902-3853,s2,3,correct,0.0,0.4379453525490361,0.862698775013315,0.7597243048621652
long_00016_2035-2902-3853,s2,3,contaminated,7.220823769857549e-05,0.4379453525490361,0.862698775013315,0.7597243048621652
long_00016_2035-2902-3853,s2,3,swapped,0.0,0.35445855543819565,0.9133721372593776,0.7495010795475275
long_00016_2035-2902-3853,s2,3,clean_correct,0.0,0.628644740461596,0.777242638666971,0.7639072949457869
long_00016_2035-2902-3853,s2,3,clean_swapped,0.0,0.0832858866342493,0.34629460549341856,0.836290778147186
long_00016_2035-2902-3853,s3,3,honest,0.0,0.5273263333038863,0.890755470226123,0.7189415533986249
long_00016_2035-2902-3853,s3,3,correct,0.0,0.5273263333038863,0.890755470226123,0.7189415533986249
long_00016_2035-2902-3853,s3,3,contaminated,0.0,0.5273263333038863,0.890755470226123,0.7189415533986249
long_00016_2035-2902-3853,s3,3,swapped,0.0,0.5151635178017698,0.9063661851648687,0.734836438326
long_00016_2035-2902-3853,s3,3,clean_correct,0.0,0.6053451701747123,0.8472526970195648,0.7373627475002452
long_00016_2035-2902-3853,s3,3,clean_swapped,0.0,0.33742077887338207,0.7129274090327299,0.7338558606184812
long_00017_1988-5895-1462,s1,3,honest,0.0,0.3659865878177043,0.9331408737991841,0.7503341755308676
long_00017_1988-5895-1462,s1,3,correct,0.0,0.3659865878177043,0.9331408737991841,0.7503341755308676
long_00017_1988-5895-1462,s1,3,contaminated,0.0,0.3659865878177043,0.9331408737991841,0.7503341755308676
long_00017_1988-5895-1462,s1,3,swapped,0.0,0.42257992466394995,0.9734175549414397,0.7543667805477322
long_00017_1988-5895-1462,s1,3,clean_correct,0.0,0.5947314221608448,0.6670121068561653,0.750100290211839
long_00017_1988-5895-1462,s1,3,clean_swapped,0.0,0.46336198486617564,0.0008060271088301093,0.8239535143065216
long_00017_1988-5895-1462,s2,3,honest,0.0,0.47596993575412044,0.9497820414916635,0.7892580827269973
long_00017_1988-5895-1462,s2,3,correct,0.0,0.47596993575412044,0.9497820414916635,0.7892580827269973
long_00017_1988-5895-1462,s2,3,contaminated,5.286740441684413e-05,0.47596993575412044,0.9497820414916635,0.7892580827269973
long_00017_1988-5895-1462,s2,3,swapped,0.0,0.41664718788178984,0.9473638157057401,0.7500563653936128
long_00017_1988-5895-1462,s2,3,clean_correct,0.0,0.5341280393031774,0.999956249204531,0.7633484746070783
long_00017_1988-5895-1462,s2,3,clean_swapped,0.0,0.3576556869981013,0.32212915234822453,0.8268396513367177
long_00017_1988-5895-1462,s3,3,honest,0.0,0.2865845949206931,0.9674599507085644,0.7247046358734409
long_00017_1988-5895-1462,s3,3,correct,0.0,0.2865845949206931,0.9674599507085644,0.7247046358734409
long_00017_1988-5895-1462,s3,3,contaminated,0.0,0.2865845949206931,0.9674599507085644,0.7247046358734409
long_00017_1988-5895-1462,s3,3,swapped,0.0,0.21715046424838286,0.9669824399260628,0.7559261396721062
long_00017_1988-5895-1462,s3,3,clean_correct,0.0,0.43805965176197836,0.6500308071472581,0.7260775904786474
long_00017_1988-5895-1462,s3,3,clean_swapped,0.0,0.10422377202309574,0.779328404189772,0.7422174649631997
long_00018_3752-5694-1272,s1,3,honest,0.0,0.19082634711236723,0.9159798356789259,0.6657203888720119
long_00018_3752-5694-1272,s1,3,correct,0.0,0.19082634711236723,0.9159798356789259,0.6657203888720119
long_00018_3752-5694-1272,s1,3,contaminated,0.0,0.19082634711236723,0.9159798356789259,0.6657203888720119
long_00018_3752-5694-1272,s1,3,swapped,0.0,0.19583314695502663,0.917904258352124,0.6696640310186766
long_00018_3752-5694-1272,s1,3,clean_correct,0.0,0.295557776170863,0.7266931031801571,0.673091135285298
long_00018_3752-5694-1272,s1,3,clean_swapped,0.0,0.237853590919047,0.000796983127284037,0.7693435989620503
long_00018_3752-5694-1272,s2,3,honest,0.0,0.21680063275833983,0.9382177720356015,0.7479168566868253
long_00018_3752-5694-1272,s2,3,correct,0.0,0.21680063275833983,0.9382177720356015,0.7479168566868253
long_00018_3752-5694-1272,s2,3,contaminated,2.2183141681843494e-05,0.21680063275833983,0.9382177720356015,0.7479168566868253
long_00018_3752-5694-1272,s2,3,swapped,0.0,0.18908342410247914,0.9152706000574218,0.7299490337405544
long_00018_3752-5694-1272,s2,3,clean_correct,0.0,0.3788508857248445,0.7970033017513638,0.744921366168887
long_00018_3752-5694-1272,s2,3,clean_swapped,0.0,0.026964995163834327,0.4102174849267873,0.8223659648907269
long_00018_3752-5694-1272,s3,3,honest,0.0,0.24332912772675463,0.929055249863243,0.7253339518596423
long_00018_3752-5694-1272,s3,3,correct,0.0,0.24332912772675463,0.929055249863243,0.7253339518596423
long_00018_3752-5694-1272,s3,3,contaminated,0.0,0.24332912772675463,0.929055249863243,0.7253339518596423
long_00018_3752-5694-1272,s3,3,swapped,0.0,0.23678986709772187,0.950518068024584,0.7294519279501863
long_00018_3752-5694-1272,s3,3,clean_correct,0.0,0.2762212940758647,0.6954580557968916,0.7331119947271729
long_00018_3752-5694-1272,s3,3,clean_swapped,0.0,0.18468584390818177,0.8055072883482962,0.7288539673221621
long_00019_3081-3853-2035,s1,3,honest,0.0,0.4974761093615279,1.0,0.7576600705596551
long_00019_3081-3853-2035,s1,3,correct,0.0,0.4974761093615279,1.0,0.7576600705596551
long_00019_3081-3853-2035,s1,3,contaminated,0.0,0.4974761093615279,1.0,0.7576600705596551
long_00019_3081-3853-2035,s1,3,swapped,0.0,0.3959960952049879,0.9298378685882241,0.736352714435143
long_00019_3081-3853-2035,s1,3,clean_correct,0.0,0.6790104785570156,1.0,0.7407514840024247
long_00019_3081-3853-2035,s1,3,clean_swapped,0.0,0.5652364853544805,0.0009876426155936916,0.819865094608496
long_00019_3081-3853-2035,s2,3,honest,0.0,0.494537671462972,0.9094710144927536,0.6819374513392343
long_00019_3081-3853-2035,s2,3,correct,0.0,0.494537671462972,0.9094710144927536,0.6819374513392343
long_00019_3081-3853-2035,s2,3,contaminated,1.4393470588527994e-05,0.494537671462972,0.9094710144927536,0.6819374513392343
long_00019_3081-3853-2035,s2,3,swapped,0.0,0.40637994125958155,0.9958731884057971,0.7321050334571445
long_00019_3081-3853-2035,s2,3,clean_correct,0.0,0.6115458877634489,0.8929130434782608,0.7036655331073975
long_00019_3081-3853-2035,s2,3,clean_swapped,0.0,0.21001106252589613,0.458981884057971,0.7915115344160959
long_00019_3081-3853-2035,s3,3,honest,0.0,0.35479813938650046,0.9550978345244787,0.7558806684700414
long_00019_3081-3853-2035,s3,3,correct,0.0,0.35479813938650046,0.9550978345244787,0.7558806684700414
long_00019_3081-3853-2035,s3,3,contaminated,0.0,0.35479813938650046,0.9550978345244787,0.7558806684700414
long_00019_3081-3853-2035,s3,3,swapped,0.0,0.3663119258264249,0.937832918440001,0.7537836246324012
long_00019_3081-3853-2035,s3,3,clean_correct,0.0,0.6738394541373114,0.6169129259348484,0.7753179579504711
long_00019_3081-3853-2035,s3,3,clean_swapped,0.0,0.18973286547334967,0.9337843625364705,0.7652717338688723
long_00020_2412-2035-174,s1,3,honest,0.0,0.5252353883314962,0.9604436255606021,0.7168192804674957
long_00020_2412-2035-174,s1,3,correct,0.0,0.5252353883314962,0.9604436255606021,0.7168192804674957
long_00020_2412-2035-174,s1,3,contaminated,0.0,0.5252353883314962,0.9604436255606021,0.7168192804674957
long_00020_2412-2035-174,s1,3,swapped,0.0,0.6009943881148834,0.9822963978632845,0.7342494750032527
long_00020_2412-2035-174,s1,3,clean_correct,0.0,0.6288031751451084,0.7439369269003342,0.7112911589987241
long_00020_2412-2035-174,s1,3,clean_swapped,0.0,0.6247181689202599,0.0008783957494215443,0.8003277234929178
long_00020_2412-2035-174,s2,3,honest,0.0,0.1763636449666376,0.9050547667946542,0.7308133855588885
long_00020_2412-2035-174,s2,3,correct,0.0,0.1763636449666376,0.9050547667946542,0.7308133855588885
long_00020_2412-2035-174,s2,3,contaminated,6.288592264665518e-05,0.1763636449666376,0.9050547667946542,0.7308133855588885
long_00020_2412-2035-174,s2,3,swapped,0.0,0.10868072699950404,0.9621431973092835,0.7564940480216356
long_00020_2412-2035-174,s2,3,clean_correct,0.0,0.39863837873349145,0.6348111438521297,0.7550182148673589
long_00020_2412-2035-174,s2,3,clean_swapped,0.0,-0.11950376153462638,0.3786461588832336,0.8191594212468583
long_00020_2412-2035-174,s3,3,honest,0.0,0.5756893772208103,0.9472302482368659,0.7782505471152693
long_00020_2412-2035-174,s3,3,correct,0.0,0.5756893772208103,0.9472302482368659,0.7782505471152693
long_00020_2412-2035-174,s3,3,contaminated,0.0,0.5756893772208103,0.9472302482368659,0.7782505471152693
long_00020_2412-2035-174,s3,3,swapped,0.0,0.4858007353987038,0.9330164352067605,0.7615629705817557
long_00020_2412-2035-174,s3,3,clean_correct,0.0,0.620539730643721,0.7994687296113338,0.7746121668503876
long_00020_2412-2035-174,s3,3,clean_swapped,0.0,0.33694396979321056,0.7267064342747072,0.7666899652373081
long_00021_777-1919-251,s1,3,honest,0.0,0.33056900444134785,1.0,0.7602879565464812
long_00021_777-1919-251,s1,3,correct,0.0,0.33056900444134785,1.0,0.7602879565464812
long_00021_777-1919-251,s1,3,contaminated,0.0,0.33056900444134785,1.0,0.7602879565464812
long_00021_777-1919-251,s1,3,swapped,0.0,0.33127289245053276,0.995795409576573,0.7520525817580203
long_00021_777-1919-251,s1,3,clean_correct,0.0,0.4774504215593484,0.925133557578156,0.7501277411682703
long_00021_777-1919-251,s1,3,clean_swapped,0.0,0.40627087715988636,0.0009975596886954228,0.8272782858956247
long_00021_777-1919-251,s2,3,honest,0.0,0.3403984147973268,0.9701154693555909,0.7656230102012983
long_00021_777-1919-251,s2,3,correct,0.0,0.3403984147973268,0.9701154693555909,0.7656230102012983
long_00021_777-1919-251,s2,3,contaminated,3.6743515571104835e-05,0.3403984147973268,0.9701154693555909,0.7656230102012983
long_00021_777-1919-251,s2,3,swapped,0.0,0.2599387550601711,0.9920876151879191,0.7722495471445964
long_00021_777-1919-251,s2,3,clean_correct,0.0,0.4922207614208246,0.7605217027709429,0.7700021491757392
long_00021_777-1919-251,s2,3,clean_swapped,0.0,0.22254656325047212,0.33175326868335986,0.8286474137348092
long_00021_777-1919-251,s3,3,honest,0.0,0.456611818239765,0.981322786200835,0.7348510665178934
long_00021_777-1919-251,s3,3,correct,0.0,0.456611818239765,0.981322786200835,0.7348510665178934
long_00021_777-1919-251,s3,3,contaminated,0.0,0.456611818239765,0.981322786200835,0.7348510665178934
long_00021_777-1919-251,s3,3,swapped,0.0,0.42102971144000345,0.9895627334651725,0.7390723485847293
long_00021_777-1919-251,s3,3,clean_correct,0.0,0.4764082418310183,0.7877154157641962,0.7342947771173183
long_00021_777-1919-251,s3,3,clean_swapped,0.0,0.33436842762933106,0.7976190476190477,0.7441589053536275
long_00022_2428-6345-3536,s1,3,honest,0.0,0.495984008744433,0.9122373479002284,0.7475738627705787
long_00022_2428-6345-3536,s1,3,correct,0.0,0.495984008744433,0.9122373479002284,0.7475738627705787
long_00022_2428-6345-3536,s1,3,contaminated,0.0,0.495984008744433,0.9122373479002284,0.7475738627705787
long_00022_2428-6345-3536,s1,3,swapped,0.0,0.4751045692389418,0.9299401716812624,0.7543093492388728
long_00022_2428-6345-3536,s1,3,clean_correct,0.0,0.5786286707631609,0.8182750946559149,0.7464954318234394
long_00022_2428-6345-3536,s1,3,clean_swapped,0.0,0.4791747182275679,0.0008815283678719039,0.8255711335809528
long_00022_2428-6345-3536,s2,3,honest,0.0,0.2595589782655139,0.9053845722614643,0.6869750261846163
long_00022_2428-6345-3536,s2,3,correct,0.0,0.2595589782655139,0.9053845722614643,0.6869750261846163
long_00022_2428-6345-3536,s2,3,contaminated,7.618304332562081e-05,0.2595589782655139,0.9053845722614643,0.6869750261846163
long_00022_2428-6345-3536,s2,3,swapped,0.0,0.20654463005915125,0.9570754849198341,0.7077819472595746
long_00022_2428-6345-3536,s2,3,clean_correct,0.0,0.33073382847367827,0.7570565646372912,0.6776511711120942
long_00022_2428-6345-3536,s2,3,clean_swapped,0.0,0.0913986003411188,0.3602386758605225,0.7871918912199385
long_00022_2428-6345-3536,s3,3,honest,0.0,0.27981354830041383,0.9994898375642804,0.7445557868833418
long_00022_2428-6345-3536,s3,3,correct,0.0,0.27981354830041383,0.9994898375642804,0.7445557868833418
long_00022_2428-6345-3536,s3,3,contaminated,0.0,0.27981354830041383,0.9994898375642804,0.7445557868833418
long_00022_2428-6345-3536,s3,3,swapped,0.0,0.2423679707865245,0.9447460071286697,0.7398732865876446
long_00022_2428-6345-3536,s3,3,clean_correct,0.0,0.36013343479908105,0.7875751639321961,0.7497986877605476
long_00022_2428-6345-3536,s3,3,clean_swapped,0.0,0.117704222833802,0.8095461594971839,0.7359908444961547
long_00023_1272-8842-652,s1,3,honest,0.0,0.5534217735396594,0.8759116259116259,0.7555123349086147
long_00023_1272-8842-652,s1,3,correct,0.0,0.5534217735396594,0.8759116259116259,0.7555123349086147
long_00023_1272-8842-652,s1,3,contaminated,0.0,0.5534217735396594,0.8759116259116259,0.7555123349086147
long_00023_1272-8842-652,s1,3,swapped,0.0,0.5295303351330111,0.9495099495099495,0.7700795315198674
long_00023_1272-8842-652,s1,3,clean_correct,0.0,0.5907185403815703,0.782051282051282,0.7522068999234223
long_00023_1272-8842-652,s1,3,clean_swapped,0.0,0.5394987085643657,0.0,0.8297074936543509
long_00023_1272-8842-652,s2,3,honest,0.0,0.4074737426434141,0.9113144251296127,0.7719205707601717
long_00023_1272-8842-652,s2,3,correct,0.0,0.4074737426434141,0.9113144251296127,0.7719205707601717
long_00023_1272-8842-652,s2,3,contaminated,5.2158289454493866e-05,0.4074737426434141,0.9113144251296127,0.7719205707601717
long_00023_1272-8842-652,s2,3,swapped,0.0,0.22865719011966246,0.9200365965233303,0.74723025557931
long_00023_1272-8842-652,s2,3,clean_correct,0.0,0.5891976077510253,0.7648063433973773,0.7752814427383989
long_00023_1272-8842-652,s2,3,clean_swapped,0.0,0.2151133673457652,0.36555733455321743,0.8228485659203397
long_00023_1272-8842-652,s3,3,honest,0.0,0.4810479083321898,0.995599115571052,0.740703480362663
long_00023_1272-8842-652,s3,3,correct,0.0,0.4810479083321898,0.995599115571052,0.740703480362663
long_00023_1272-8842-652,s3,3,contaminated,0.0,0.4810479083321898,0.995599115571052,0.740703480362663
long_00023_1272-8842-652,s3,3,swapped,0.0,0.4379839826530206,0.931768574425263,0.7425977061300164
long_00023_1272-8842-652,s3,3,clean_correct,0.0,0.558117306209723,0.914533548771154,0.7256432558827245
long_00023_1272-8842-652,s3,3,clean_swapped,0.0,0.3714455921709868,0.7840731921648666,0.7445825684431243
long_00024_1673-422-3170,s1,3,honest,0.0,0.6782511739129115,0.9516582607366652,0.7582372522028761
long_00024_1673-422-3170,s1,3,correct,0.0,0.6782511739129115,0.9516582607366652,0.7582372522028761
long_00024_1673-422-3170,s1,3,contaminated,0.0,0.6782511739129115,0.9516582607366652,0.7582372522028761
long_00024_1673-422-3170,s1,3,swapped,0.0,0.6468094099671222,1.0,0.7546769952631093
long_00024_1673-422-3170,s1,3,clean_correct,0.0,0.6932914914221655,0.7546232615008406,0.7596773639725903
long_00024_1673-422-3170,s1,3,clean_swapped,0.0,0.6744682314749922,0.00035152070915482196,0.8291221724292134
long_00024_1673-422-3170,s2,3,honest,0.0,0.533438408622088,0.9796561930783242,0.7337442253845405
long_00024_1673-422-3170,s2,3,correct,0.0,0.533438408622088,0.9796561930783242,0.7337442253845405
long_00024_1673-422-3170,s2,3,contaminated,4.463085156478785e-05,0.533438408622088,0.9796561930783242,0.7337442253845405
long_00024_1673-422-3170,s2,3,swapped,0.0,0.3972147081735987,0.9120977534911962,0.7554995016700363
long_00024_1673-422-3170,s2,3,clean_correct,0.0,0.6478800601771193,0.9751442015786278,0.7239147899834276
long_00024_1673-422-3170,s2,3,clean_swapped,0.0,0.09986388845304156,0.3918108682452945,0.8188539558197945
long_00024_1673-422-3170,s3,3,honest,0.0,0.5291700402125212,0.9960952811699081,0.7241325883787535
long_00024_1673-422-3170,s3,3,correct,0.0,0.5291700402125212,0.9960952811699081,0.7241325883787535
long_00024_1673-422-3170,s3,3,contaminated,0.0,0.5291700402125212,0.9960952811699081,0.7241325883787535
long_00024_1673-422-3170,s3,3,swapped,0.0,0.5276263770446183,0.9948741142770994,0.7304629962671866
long_00024_1673-422-3170,s3,3,clean_correct,0.0,0.7108272021735254,0.8008668777325494,0.7307767468065782
long_00024_1673-422-3170,s3,3,clean_swapped,0.0,0.20314604867392616,0.9918438112467963,0.7272808264056703
long_00025_7976-5338-2803,s1,3,honest,0.0,0.4441572172749044,0.9408891174270756,0.7341280904570782
long_00025_7976-5338-2803,s1,3,correct,0.0,0.4441572172749044,0.9408891174270756,0.7341280904570782
long_00025_7976-5338-2803,s1,3,contaminated,0.0,0.4441572172749044,0.9408891174270756,0.7341280904570782
long_00025_7976-5338-2803,s1,3,swapped,0.0,0.5001368975497653,0.9915544751932186,0.7649842154070078
long_00025_7976-5338-2803,s1,3,clean_correct,0.0,0.577489722805544,0.6822799800548491,0.7500477225493347
long_00025_7976-5338-2803,s1,3,clean_swapped,0.0,0.5107984963193752,0.0009660932435801545,0.8239682215636506
long_00025_7976-5338-2803,s2,3,honest,0.0,0.24658304592937796,0.8954994275901546,0.726199469047907
long_00025_7976-5338-2803,s2,3,correct,0.0,0.24658304592937796,0.8954994275901546,0.726199469047907
long_00025_7976-5338-2803,s2,3,contaminated,8.146416070734347e-05,0.24658304592937796,0.8954994275901546,0.726199469047907
long_00025_7976-5338-2803,s2,3,swapped,0.0,0.24753874138805126,0.8779177001844432,0.7234319790260134
long_00025_7976-5338-2803,s2,3,clean_correct,0.0,0.42312568992518024,0.7592937098518094,0.7208784109484878
long_00025_7976-5338-2803,s2,3,clean_swapped,0.0,0.009358586895780396,0.35004452076575715,0.8173625599048362
long_00025_7976-5338-2803,s3,3,honest,0.0,0.608348967871678,0.9950168809245552,0.7058388836210944
long_00025_7976-5338-2803,s3,3,correct,0.0,0.608348967871678,0.9950168809245552,0.7058388836210944
long_00025_7976-5338-2803,s3,3,contaminated,0.0,0.608348967871678,0.9950168809245552,0.7058388836210944
long_00025_7976-5338-2803,s3,3,swapped,0.0,0.5621392783964578,0.9546000519413064,0.7104335013455692
long_00025_7976-5338-2803,s3,3,clean_correct,0.0,0.6466797804665507,0.8402480197376964,0.6995781290229562
long_00025_7976-5338-2803,s3,3,clean_swapped,0.0,0.3995413816543662,0.6648000259706531,0.7008869924168979
long_00026_5895-1993-1673,s1,3,honest,0.0,0.48547327699928383,0.9135962763351299,0.8112502609570337
long_00026_5895-1993-1673,s1,3,correct,0.0,0.48547327699928383,0.9135962763351299,0.8112502609570337
long_00026_5895-1993-1673,s1,3,contaminated,0.0,0.48547327699928383,0.9135962763351299,0.8112502609570337
long_00026_5895-1993-1673,s1,3,swapped,0.0,0.48715669349415985,0.8997876857749469,0.8068995991396959
long_00026_5895-1993-1673,s1,3,clean_correct,0.0,0.509359987201847,0.748276988404377,0.8140787924890531
long_00026_5895-1993-1673,s1,3,clean_swapped,0.0,0.46591379665732935,0.0,0.8691971449410357
long_00026_5895-1993-1673,s2,3,honest,0.0,-0.12343537420537959,0.9732007183312612,0.7497251053678132
long_00026_5895-1993-1673,s2,3,correct,0.0,-0.12343537420537959,0.9732007183312612,0.7497251053678132
long_00026_5895-1993-1673,s2,3,contaminated,0.00013061360841134725,-0.12343537420537959,0.9732007183312612,0.7497251053678132
long_00026_5895-1993-1673,s2,3,swapped,0.0,-0.1885366881679414,0.9453039861245415,0.7660189626766137
long_00026_5895-1993-1673,s2,3,clean_correct,0.0,0.42202330918472725,0.9961512486377799,0.7488840086989185
long_00026_5895-1993-1673,s2,3,clean_swapped,0.0,-0.12919326392145436,0.36712790287179015,0.8337572473721006
long_00026_5895-1993-1673,s3,3,honest,0.0,0.47107519499315376,0.823828758397035,0.7508019825123967
long_00026_5895-1993-1673,s3,3,correct,0.0,0.47107519499315376,0.823828758397035,0.7508019825123967
long_00026_5895-1993-1673,s3,3,contaminated,0.0,0.47107519499315376,0.823828758397035,0.7508019825123967
long_00026_5895-1993-1673,s3,3,swapped,0.0,0.4266778411908503,0.9801728630993746,0.7626478625546697
long_00026_5895-1993-1673,s3,3,clean_correct,0.0,0.4786600098476786,0.8437644776465137,0.7568900407615223
long_00026_5895-1993-1673,s3,3,clean_swapped,0.0,0.345834327711512,0.4649134236738476,0.7647353371988237
long_00027_3536-2428-1993,s1,3,honest,0.0,0.6011642862855711,0.946825320047725,0.7495014172893982
long_00027_3536-2428-1993,s1,3,correct,0.0,0.6011642862855711,0.946825320047725,0.7495014172893982
long_00027_3536-2428-1993,s1,3,contaminated,0.0,0.6011642862855711,0.946825320047725,0.7495014172893982
long_00027_3536-2428-1993,s1,3,swapped,0.0,0.6079447657902559,1.0,0.7500577734482695
long_00027_3536-2428-1993,s1,3,clean_correct,0.0,0.646824605516529,0.932515881461417,0.7313000491394462
long_00027_3536-2428-1993,s1,3,clean_swapped,0.0,0.6165463103829419,0.0,0.8140365695427401
long_00027_3536-2428-1993,s2,3,honest,0.0,0.3987910437913502,0.9142128467529124,0.7665605901328153
long_00027_3536-2428-1993,s2,3,correct,0.0,0.3987910437913502,0.9142128467529124,0.7665605901328153
long_00027_3536-2428-1993,s2,3,contaminated,4.4181955719211706e-05,0.3987910437913502,0.9142128467529124,0.7665605901328153
long_00027_3536-2428-1993,s2,3,swapped,0.0,0.24615246762980048,0.9440086567548432,0.7807667413905561
long_00027_3536-2428-1993,s2,3,clean_correct,0.0,0.49133296167476326,0.7548110960931969,0.7511273868750232
long_00027_3536-2428-1993,s2,3,clean_swapped,0.0,-0.08023268354559365,0.4567564523395765,0.820533847072699
long_00027_3536-2428-1993,s3,3,honest,0.0,0.3839851472949812,1.0,0.7712072114099703
long_00027_3536-2428-1993,s3,3,correct,0.0,0.3839851472949812,1.0,0.7712072114099703
long_00027_3536-2428-1993,s3,3,contaminated,0.0,0.3839851472949812,1.0,0.7712072114099703
long_00027_3536-2428-1993,s3,3,swapped,0.0,0.2305230802210475,0.8768266050036934,0.7653744621874758
long_00027_3536-2428-1993,s3,3,clean_correct,0.0,0.4808253139607349,0.835244243183351,0.7639318475470782
long_00027_3536-2428-1993,s3,3,clean_swapped,0.0,0.25158015265197387,0.7382535247454797,0.756211610201232
long_00028_2078-7850-777,s1,3,honest,0.0,0.4741179391216123,1.0,0.737355177652879
